"Step","Jul31-1847_Flowavenet_toy_time_rand_ampl - log_p/saw/train","Jul31-1847_Flowavenet_toy_time_rand_ampl - log_p/sin/train","Jul31-1847_Flowavenet_toy_time_rand_ampl - log_p/square/train","Jul31-1847_Flowavenet_toy_time_rand_ampl - log_p/triangle/train","Jul28-1121_Flowavenet_toy_no_noise_time_rand_ampl - log_p/saw/train","Jul28-1121_Flowavenet_toy_no_noise_time_rand_ampl - log_p/sin/train","Jul28-1121_Flowavenet_toy_no_noise_time_rand_ampl - log_p/square/train","Jul28-1121_Flowavenet_toy_no_noise_time_rand_ampl - log_p/triangle/train"
"152770","-4.7270666599273685","-4.898210096359253","-3.6247583627700806","-3.980411672592163","undefined","undefined","undefined","undefined"
"152780","-4.809369230270386","-4.881144762039185","-3.6530523777008055","-4.076017141342163","undefined","undefined","undefined","undefined"
"152790","-4.755156373977661","-4.848596620559692","-3.5515395402908325","-4.123927307128906","undefined","undefined","undefined","undefined"
"152800","-4.721410465240479","-4.921318578720093","-3.645537233352661","-3.989847183227539","undefined","undefined","undefined","undefined"
"152810","-4.646677112579345","-4.891194200515747","-3.5527668714523317","-4.023834824562073","undefined","undefined","undefined","undefined"
"152820","-4.789844131469726","-4.889256763458252","-3.6734066247940063","-3.97474684715271","undefined","undefined","undefined","undefined"
"152830","-4.858612394332885","-4.8768110275268555","-3.6541003942489625","-3.858979892730713","undefined","undefined","undefined","undefined"
"152840","-4.884104299545288","-4.88611159324646","-3.7128979444503782","-4.07979691028595","undefined","undefined","undefined","undefined"
"152850","-4.869274759292603","-4.865666627883911","-3.648281288146973","-4.154831218719482","undefined","undefined","undefined","undefined"
"152860","-4.832571220397949","-4.891236734390259","-2.76477028131485","-4.195763301849365","undefined","undefined","undefined","undefined"
"152870","-4.720409917831421","-4.889040756225586","-3.4230697631835936","-4.194934558868408","undefined","undefined","undefined","undefined"
"152880","-4.5627106666564945","-4.8646653175354","-3.597219371795654","-4.191807126998901","undefined","undefined","undefined","undefined"
"152890","-4.660258626937866","-4.856721115112305","-3.61885085105896","-4.187533760070801","undefined","undefined","undefined","undefined"
"152900","-4.885510873794556","-4.862240505218506","-3.60671181678772","-4.178741312026977","undefined","undefined","undefined","undefined"
"152910","-4.621189594268799","-4.8878847599029545","-3.516791296005249","-4.07554178237915","undefined","undefined","undefined","undefined"
"152920","-4.692567539215088","-4.893557405471801","-3.57840096950531","-4.101787829399109","undefined","undefined","undefined","undefined"
"152930","-4.606756591796875","-4.87981104850769","-3.6677335262298585","-4.169059228897095","undefined","undefined","undefined","undefined"
"152940","-4.7157024383544925","-4.875302791595459","-3.6106621503829954","-4.220172548294068","undefined","undefined","undefined","undefined"
"152950","-4.841195487976075","-4.815182447433472","-3.669040870666504","-4.208160829544068","undefined","undefined","undefined","undefined"
"152960","-4.8749587059021","-4.86429500579834","-3.7699625730514525","-4.200441122055054","undefined","undefined","undefined","undefined"
"152970","-4.88483419418335","-4.8654975414276125","-3.7806020975112915","-4.210027980804443","undefined","undefined","undefined","undefined"
"152980","-4.894910001754761","-4.853317070007324","-3.729485845565796","-4.194550800323486","undefined","undefined","undefined","undefined"
"152990","-4.907365036010742","-4.8826947689056395","-3.7213828563690186","-4.222614812850952","undefined","undefined","undefined","undefined"
"153000","-4.916086626052857","-4.880848598480225","-3.619302201271057","-4.244416666030884","undefined","undefined","undefined","undefined"
"153010","-4.903601741790771","-4.857935094833374","-3.6523534059524536","-4.218909502029419","undefined","undefined","undefined","undefined"
"153020","-4.90984959602356","-4.863483619689942","-3.7326292991638184","-4.216098308563232","undefined","undefined","undefined","undefined"
"153030","-4.923924446105957","-4.878498172760009","-3.72731876373291","-4.234950542449951","undefined","undefined","undefined","undefined"
"153040","-4.898846435546875","-4.8908055305480955","-3.609757828712463","-4.2204803943634035","undefined","undefined","undefined","undefined"
"153050","-4.884167051315307","-4.89358868598938","-3.639454221725464","-4.207969331741333","undefined","undefined","undefined","undefined"
"153060","-4.766482925415039","-4.879602003097534","-3.628670310974121","-4.206117773056031","undefined","undefined","undefined","undefined"
"153070","-4.875378751754761","-4.8854351997375485","-3.783334255218506","-4.201872158050537","undefined","undefined","undefined","undefined"
"153080","-4.602194690704346","-4.8799951553344725","-3.7345407962799073","-4.222702074050903","undefined","undefined","undefined","undefined"
"153090","-4.834396553039551","-4.876504230499267","-3.8240602016448975","-4.201142740249634","undefined","undefined","undefined","undefined"
"153100","-4.854686975479126","-4.8579426288604735","-3.7536068201065063","-4.183478355407715","undefined","undefined","undefined","undefined"
"153110","-4.51166615486145","-4.823293590545655","-3.6967253923416137","-4.157833480834961","undefined","undefined","undefined","undefined"
"153120","-4.543766713142395","-4.854175615310669","-3.6393213748931883","-4.1447569847106935","undefined","undefined","undefined","undefined"
"153130","-4.585341262817383","-4.88377628326416","-3.788165473937988","-4.114199256896972","undefined","undefined","undefined","undefined"
"153140","-4.662114143371582","-4.852294778823852","-3.634138512611389","-4.073692965507507","undefined","undefined","undefined","undefined"
"153150","-4.7809422492980955","-4.853351306915283","-3.5052000522613525","-4.103591895103454","undefined","undefined","undefined","undefined"
"153160","-4.716433477401734","-4.83831787109375","-3.5786866426467894","-4.153306341171264","undefined","undefined","undefined","undefined"
"153170","-4.5066312789917","-4.884507942199707","-3.7826760053634643","-4.070401549339294","undefined","undefined","undefined","undefined"
"153180","-4.274135446548462","-4.884598207473755","-3.7951669216156008","-4.061069297790527","undefined","undefined","undefined","undefined"
"153190","-4.424220991134644","-4.840327787399292","-3.8691591739654543","-4.152098274230957","undefined","undefined","undefined","undefined"
"153200","-4.7795600414276125","-4.796744346618652","-3.7947304248809814","-4.146357870101928","undefined","undefined","undefined","undefined"
"153210","-4.854835510253906","-4.837669897079468","-3.818553066253662","-4.17209825515747","undefined","undefined","undefined","undefined"
"153220","-4.837441253662109","-4.805522298812866","-3.6436761379241944","-4.104657554626465","undefined","undefined","undefined","undefined"
"153230","-4.733650875091553","-4.84367938041687","-3.2673277616500855","-4.122500085830689","undefined","undefined","undefined","undefined"
"153240","-4.8486064910888675","-4.850815343856811","-3.4286010026931764","-4.131883192062378","undefined","undefined","undefined","undefined"
"153250","-4.832175207138062","-4.883483409881592","-3.4216354131698608","-4.14542396068573","undefined","undefined","undefined","undefined"
"153260","-4.836286926269532","-4.884349346160889","-3.6793699741363524","-4.152839589118957","undefined","undefined","undefined","undefined"
"153270","-4.590923833847046","-4.871734142303467","-3.690377378463745","-4.131409406661987","undefined","undefined","undefined","undefined"
"153280","-4.753996133804321","-4.812201499938965","-3.6757591724395753","-4.184801149368286","undefined","undefined","undefined","undefined"
"153290","-4.801308536529541","-4.896566581726074","-3.5701923847198485","-4.156615543365478","undefined","undefined","undefined","undefined"
"153300","-4.821114540100098","-4.902658224105835","-3.5499335289001466","-4.131828308105469","undefined","undefined","undefined","undefined"
"153310","-4.891083574295044","-4.886111164093018","-3.571439433097839","-4.181989002227783","undefined","undefined","undefined","undefined"
"153320","-4.886266565322876","-4.859379863739013","-3.717102360725403","-4.177502632141113","undefined","undefined","undefined","undefined"
"153330","-4.905013942718506","-4.863692903518677","-3.801935315132141","-4.126264190673828","undefined","undefined","undefined","undefined"
"153340","-4.921907949447632","-4.895847034454346","-3.766620659828186","-4.177359771728516","undefined","undefined","undefined","undefined"
"153350","-4.90770378112793","-4.884530115127563","-3.8175282955169676","-4.172615480422974","undefined","undefined","undefined","undefined"
"153360","-4.929688882827759","-4.8838725090026855","-3.7991214275360106","-4.158028650283813","undefined","undefined","undefined","undefined"
"153370","-4.921044492721558","-4.864440107345581","-3.7529833555221557","-4.190437364578247","undefined","undefined","undefined","undefined"
"153380","-4.9229692935943605","-4.86001935005188","-3.800824022293091","-4.161541175842285","undefined","undefined","undefined","undefined"
"153390","-4.934544801712036","-4.889550065994262","-3.7415104627609255","-4.158582019805908","undefined","undefined","undefined","undefined"
"153400","-4.931251573562622","-4.894991397857666","-3.6493835926055906","-4.178726935386658","undefined","undefined","undefined","undefined"
"153410","-4.928219270706177","-4.875257873535157","-3.663316559791565","-4.1225762367248535","undefined","undefined","undefined","undefined"
"153420","-4.942707204818726","-4.870885562896729","-3.6114932775497435","-4.12308828830719","undefined","undefined","undefined","undefined"
"153430","-4.904637336730957","-4.903183937072754","-3.6783304452896117","-4.190068006515503","undefined","undefined","undefined","undefined"
"153440","-4.891589498519897","-4.901497650146484","-3.7829601764678955","-4.173640632629395","undefined","undefined","undefined","undefined"
"153450","-4.927010011672974","-4.8588643074035645","-3.674193596839905","-4.183605718612671","undefined","undefined","undefined","undefined"
"153460","-4.924753713607788","-4.913301992416382","-3.360464024543762","-4.138672876358032","undefined","undefined","undefined","undefined"
"153470","-4.9369738578796385","-4.877915239334106","-3.7340901136398315","-4.205135035514831","undefined","undefined","undefined","undefined"
"153480","-4.881112670898437","-4.864715194702148","-3.716316509246826","-4.123818755149841","undefined","undefined","undefined","undefined"
"153490","-4.86087064743042","-4.87248682975769","-3.7187450170516967","-4.163076114654541","undefined","undefined","undefined","undefined"
"153500","-4.860944175720215","-4.870352935791016","-3.8021473407745363","-4.183977890014648","undefined","undefined","undefined","undefined"
"153510","-4.908381938934326","-4.86046404838562","-3.6672340393066407","-4.225480747222901","undefined","undefined","undefined","undefined"
"153520","-4.8758080959320065","-4.847206163406372","-3.412664365768433","-4.21562647819519","undefined","undefined","undefined","undefined"
"153530","-4.89354567527771","-4.836544370651245","-3.612830901145935","-4.210809659957886","undefined","undefined","undefined","undefined"
"153540","-4.916093540191651","-4.819216108322143","-3.611737585067749","-4.211220788955688","undefined","undefined","undefined","undefined"
"153550","-4.897687387466431","-4.802280712127685","-3.6874547719955446","-4.1855385303497314","undefined","undefined","undefined","undefined"
"153560","-4.900383615493775","-4.840995788574219","-3.6408934116363527","-4.195969915390014","undefined","undefined","undefined","undefined"
"153570","-4.915547037124634","-4.872723913192749","-3.7520014524459837","-4.226704883575439","undefined","undefined","undefined","undefined"
"153580","-4.872443539755685","-4.851720196860177","-3.7780657836369107","-4.184188434055874","undefined","undefined","undefined","undefined"
